,clustering,cluster,cluster_size,cost,total_points,explained_variance,silhouette,geo_silhouette,health_silhouette,geo_pairwise,health_pairwise,containment_health,avg_infections
31,0,31,9,0.03223507685119908,4224,2518100.423251137,0.007898414555135352,-0.23903467390563005,-0.02569015974278114,1273.009421883484,0.016323027342989713,50.99248574062973,19.10620310526311
32,0,32,3,0.03126477923194911,230,74433.28341714767,-0.24296377950125025,-0.13035894850541388,-0.2254835378042361,979.0993277604175,0.027950562700964104,55.36630762522381,11.921488323850676
33,0,33,5,0.029301213840163588,344,1831067.7248230572,-0.021262009947736603,-0.06412740076601223,-0.5394437725544217,604.4080537643284,0.018602691705324064,39.25712390785135,69.46130458881805
34,0,34,6,0.07763154750951928,1020,514571.53768579167,-0.5426250748374415,-0.23661900484275622,-0.42548094697955047,1311.512366345069,0.022773807234852502,52.05200100894959,12.440690132248323
35,0,35,6,0.017657616771572134,1372,749905.3003276726,0.3152798307796026,-0.21358330963662006,0.12624815788821242,1107.0775266207447,0.013793207946058327,46.045701575277974,33.220666885917524
36,0,36,2,0.01650889556211519,132,116942.6230303831,0.0,0.0,0.0,1316.2226988209168,0.01819110349763955,36.2835138888889,21.459134047390116
37,0,37,6,0.032241240608083505,907,492297.875756043,0.26126412037546964,-0.15683184873675313,-0.17093073472670053,1266.6811197674272,0.013440292521262848,53.64553173365851,11.019305147547525
38,0,38,6,0.05609289163471634,406,424706.9902604472,0.0,0.0,0.0,2247.4701697392334,0.014409814594123715,34.8364278956706,33.633105609873446
39,0,39,7,0.033783929807562466,1221,1586756.2527535642,-0.07552461803561437,-0.2347664373760403,-0.12814716977266793,1561.4655036617255,0.01921446390396168,37.00226210090209,44.06185299068011
40,0,40,4,0.05840645295563309,273,96804.40108301236,-0.10781056984157004,0.10040424802870493,-0.09355655155705747,748.8940882754983,0.008784850249762109,56.61767658730156,31.374741570914907
41,0,41,3,0.0393396290534485,203,731609.344679666,-0.10276605290568974,-0.40305578976878875,0.11943450936410044,2096.1539862874356,0.011478616770462658,39.618091132350976,50.85101289158609
42,0,42,2,0.0260781670759497,168,47818.20362346494,0.0,0.0,0.0,88.63382448658463,0.007798343297741625,68.3441805635423,17.427793309943333
43,0,43,3,0.01038965604198374,180,1680690.3269571888,0.2660994230311972,-0.08241619863295437,0.2862056004899321,508.3140282731584,0.00265114821874866,41.50350000000001,103.4472713852399
44,0,44,10,0.03891579271050897,1452,7758780.29773033,0.001538754524644681,-0.046031756685684,0.12278886426394311,937.1150475650927,0.013680142800880058,32.939386107098585,63.3178328273627
45,0,45,28,0.0703918672196991,4475,924453.4933158158,0.08562258637936769,-0.12363874773444848,-0.06087318384943049,1188.4306008226295,0.016492425222507018,33.048863788207036,26.042061681143554
46,0,46,7,0.03740718295159043,3188,1970949.1119372258,-0.2328333864919619,-0.10416030149440715,-0.1340042780921893,1159.8599715098414,0.018659705133600053,52.05219057954845,21.348611245258983
47,0,47,2,0.018220431727131604,120,23389.661831971047,0.0,0.0,0.0,2098.5212534117054,0.008002099341495615,55.45416666666667,24.471974358812126
48,0,48,10,0.10220482087080689,1063,500174.7742365516,-0.01377095753420845,-0.28091383761327593,0.2337954823131494,1882.1533908543015,0.012803201810869616,34.05352405702798,34.89146848607048
49,0,49,5,0.021284323032701377,312,1663330.0466931392,0.43160376935600453,0.13129795697184574,-0.2844198292819096,1053.059448602989,0.013811914681036616,39.58272616024014,59.08602054055912
50,0,50,9,0.05529487293765108,1122,319214.00811533805,0.07821650164135811,0.1771531917772622,0.05837090198546354,1105.7789906451321,0.017894649159047503,37.0215630228622,39.225173071421516
51,0,51,5,0.02430554481625195,335,154111.94691374485,-0.10172307306042369,0.3093367331629763,0.38720270714153643,1452.9768683187292,0.016870473006994968,41.391879153989706,20.090531711737754
52,0,52,10,0.0926451881728058,1298,203654.67265499168,-0.19492502859617186,0.2896287088518886,-0.044447603135980965,726.9925808548459,0.014601356049732164,32.132633273403904,24.813377931150725
53,0,53,7,0.03933416604996178,1279,683148.3799050353,-0.05015458146621466,0.020408708780109194,0.016830876640666518,896.6940856787971,0.016735339652497273,37.48196836271016,30.754936448969044
54,0,54,3,0.01818968727546598,264,65013.18435192485,0.1941376375459352,0.012395840708957431,-0.22124109453287677,2370.0358022607306,0.01846022237628064,50.69744745605782,21.93074823735111
55,0,55,4,0.05280811605752822,273,2241390.5451100543,-0.6082336755954705,-0.22100222148621637,0.19270882661221106,1174.1181319627951,0.012141152261587315,34.74539394094034,94.49362444892287
56,0,56,5,0.04905415747398544,439,158183.8691042584,-0.11611494296478389,-0.03783478771226777,0.01803669409822762,1020.1919388971743,0.01835957014601728,45.33058466108388,35.21379239470206
57,1,0,1,0.0,74,12164.548362854073,0.0,0.0,0.0,0.0,0.0,65.41729729729731,15.705689227518743
58,1,1,1,0.0,139,72109.54942563071,0.0,0.0,0.0,0.0,0.0,50.45064748201448,14.50709943762104
59,1,2,1,0.0,60,38696.35859210656,0.0,0.0,0.0,0.0,0.0,52.248333333333385,39.484154039644146
60,1,3,1,0.0,60,6444.292996132568,0.0,0.0,0.0,0.0,0.0,52.254000000000055,21.315853558622663
61,1,4,1,0.0,67,14707.764288442422,0.0,0.0,0.0,0.0,0.0,27.22985074626867,32.86658217051062
62,1,5,3,0.015582202679891017,330,2379427.5206484958,-0.06731430026196832,-0.10728944152792523,-0.3165337406504945,1388.9732404696624,0.020558582084116723,37.05670440821256,81.20749746942737
63,1,6,3,0.03843377002571978,423,209621.63174498992,0.07457276384315466,-0.22807176096926474,0.20302365465849384,1445.5279861961353,0.01034190193136413,56.04871388739357,12.230652575839423
